 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC__(ICRF),    APmag,  S-brt,             delta,     deldot,     S-O-T,/r,     S-T-O,  Sky_motion, Sky_mot_PA, RelVel-ANG, Lun_Sky_Brt  sky_SNR
*************************************************************************************************************************************************************************************
$$SOE
 1998-Jul-20 20:00, , , 10 36 29.95, +04 57 44.9,     n.a.,   n.a.,  5.37655448951795, -1.4316689,  163.2757,/L,    0.0157,   0.1244756,  183.81987,  -10.03591,        n.a.     n.a.
 1998-Jul-21 20:00, , , 10 36 24.89, +04 55 03.4,     n.a.,   n.a.,  5.37586294725809, -0.9610966,  169.1301,/T,    0.0108,   0.1231560,  184.21958,  -6.848022,        n.a.     n.a.
 1998-Jul-22 20:00, , , 10 36 19.90, +04 52 23.6,     n.a.,   n.a.,  5.37544376187094, -0.4934577,  161.1747,/T,    0.0164,   0.1216945,  183.74977,  -3.570911,        n.a.     n.a.
 1998-Jul-23 20:00, , , 10 36 15.14, +04 49 44.7,     n.a.,   n.a.,  5.37528675498996, -0.0579517,  148.5660,/T,    0.0258,   0.1202279,  182.40757,  -0.425038,        n.a.     n.a.
 1998-Jul-24 20:00, , , 10 36 10.76, +04 47 05.4,     n.a.,   n.a.,  5.37536537417636,  0.3182140,  135.0713,/T,    0.0347,   0.1189699,  180.24796,  2.3572638,        n.a.     n.a.
 1998-Jul-25 20:00, , , 10 36 06.88, +04 44 24.9,     n.a.,   n.a.,  5.37563833109808,  0.6114780,  121.3081,/T,    0.0420,   0.1181709,  177.39516,  4.5530672,        n.a.     n.a.
 1998-Jul-26 20:00, , , 10 36 03.61, +04 41 42.1,     n.a.,   n.a.,  5.37605214244583,  0.8033925,  107.4407,/T,    0.0469,   0.1180589,  174.04616,  5.9781338,        n.a.     n.a.
 1998-Jul-27 20:00, , , 10 36 01.00, +04 38 56.3,     n.a.,   n.a.,  5.37654441379456,  0.8816977,   93.5348,/T,    0.0490,   0.1187745,  170.45695,  6.5162289,        n.a.     n.a.
 1998-Jul-28 20:00, , , 10 35 59.08, +04 36 06.7,     n.a.,   n.a.,  5.37704765153720,  0.8410845,   79.6278,/T,    0.0485,   0.1203240,  166.90885,  6.1383944,        n.a.     n.a.
 1998-Jul-29 20:00, , , 10 35 57.81, +04 33 12.9,     n.a.,   n.a.,  5.37749338285299,  0.6834832,   65.7546,/T,    0.0450,   0.1225683,  163.66512,  4.9032424,        n.a.     n.a.
 1998-Jul-30 20:00, , , 10 35 57.14, +04 30 14.8,     n.a.,   n.a.,  5.37781632544435,  0.4179580,   51.9647,/T,    0.0388,   0.1252501,  160.93568,  2.9385814,        n.a.     n.a.
 1998-Jul-31 20:00, , , 10 35 56.97, +04 27 12.5,     n.a.,   n.a.,  5.37795835317601,  0.0600914,   38.3652,/T,    0.0305,   0.1280504,  158.86165,  0.4135327,        n.a.     n.a.
 1998-Aug-01 20:00, , , 10 35 57.17, +04 24 06.2,     n.a.,   n.a.,  5.37787200830867, -0.3689432,   25.2785,/T,    0.0206,   0.1306495,  157.51958,  -2.487484,        n.a.     n.a.
 1998-Aug-02 20:00, , , 10 35 57.58, +04 20 56.5,     n.a.,   n.a.,  5.37752336815596, -0.8436894,   14.2124,/T,    0.0111,   0.1327812,  156.93615,  -5.583033,        n.a.     n.a.
 1998-Aug-03 20:00, , , 10 35 58.04, +04 17 44.3,     n.a.,   n.a.,  5.37689409154524, -1.3359142,   12.6853,/L,    0.0095,   0.1342673,  157.10363,  -8.703611,        n.a.     n.a.
 1998-Aug-04 20:00, , , 10 35 58.38, +04 14 30.4,     n.a.,   n.a.,  5.37598252304758, -1.8163676,   22.7081,/L,    0.0184,   0.1350341,  157.99046,  -11.69476,        n.a.     n.a.
 1998-Aug-05 20:00, , , 10 35 58.45, +04 11 15.8,     n.a.,   n.a.,  5.37480377892049, -2.2565137,   35.5794,/L,    0.0284,   0.1351107,  159.54530,  -14.41652,        n.a.     n.a.
 1998-Aug-06 20:00, , , 10 35 58.09, +04 08 01.6,     n.a.,   n.a.,  5.37338883232619, -2.6302530,   49.1024,/L,    0.0373,   0.1346118,  161.69555,  -16.74284,        n.a.     n.a.
 1998-Aug-07 20:00, , , 10 35 57.20, +04 04 48.9,     n.a.,   n.a.,  5.37178263966291, -2.9155105,   62.8503,/L,    0.0441,   0.1337069,  164.34273,  -18.56266,        n.a.     n.a.
 1998-Aug-08 20:00, , , 10 35 55.67, +04 01 38.5,     n.a.,   n.a.,  5.37004141764085, -3.0955654,   76.6913,/L,    0.0484,   0.1325821,  167.35821,  -19.78323,        n.a.     n.a.
 1998-Aug-09 20:00, , , 10 35 53.47, +03 58 31.4,     n.a.,   n.a.,  5.36822923514315, -3.1600892,   90.5673,/L,    0.0497,   0.1313994,  170.58302,  -20.33569,        n.a.     n.a.
 1998-Aug-10 20:00, , , 10 35 50.60, +03 55 28.0,     n.a.,   n.a.,  5.36641411847868, -3.1057790,  104.4392,/L,    0.0484,   0.1302632,  173.83342,  -20.18095,        n.a.     n.a.
 1998-Aug-11 20:00, , , 10 35 47.07, +03 52 28.8,     n.a.,   n.a.,  5.36466391584937, -2.9365497,  118.2665,/L,    0.0442,   0.1292031,  176.91447,  -19.31501,        n.a.     n.a.
 1998-Aug-12 20:00, , , 10 35 42.98, +03 49 33.9,     n.a.,   n.a.,  5.36304216273747, -2.6633510,  131.9814,/L,    0.0376,   0.1281788,  179.63542,  -17.77165,        n.a.     n.a.
 1998-Aug-13 20:00, , , 10 35 38.42, +03 46 43.2,     n.a.,   n.a.,  5.36160419385438, -2.3034902,  145.4251,/L,    0.0292,   0.1271051,  181.82466,  -15.62251,        n.a.     n.a.
 1998-Aug-14 20:00, , , 10 35 33.54, +03 43 56.4,     n.a.,   n.a.,  5.36039375939182, -1.8795599,  158.0686,/L,    0.0199,   0.1258924,  183.33987,  -12.97542,        n.a.     n.a.
 1998-Aug-15 20:00, , , 10 35 28.49, +03 41 12.7,     n.a.,   n.a.,  5.35944035133136, -1.4180997,  167.2315,/L,    0.0126,   0.1244882,  184.07337,  -9.972825,        n.a.     n.a.
 1998-Aug-16 20:00, , , 10 35 23.44, +03 38 31.3,     n.a.,   n.a.,  5.35875738709186, -0.9479458,  164.4525,/T,    0.0141,   0.1229126,  183.95556,  -6.789839,        n.a.     n.a.
 1998-Aug-17 20:00, , , 10 35 18.57, +03 35 51.4,     n.a.,   n.a.,  5.35834139562170, -0.4984386,  153.2262,/T,    0.0225,   0.1212762,  182.96046,  -3.630773,        n.a.     n.a.
 1998-Aug-18 20:00, , , 10 35 14.02, +03 33 11.8,     n.a.,   n.a.,  5.35817223970370, -0.0976582,  140.1535,/T,    0.0317,   0.1197753,  181.11561,  -0.721214,        n.a.     n.a.
 1998-Aug-19 20:00, , , 10 35 09.94, +03 30 31.4,     n.a.,   n.a.,  5.35821435252651,  0.2293193,  126.5831,/T,    0.0396,   0.1186615,  178.51490,  1.7091067,        n.a.     n.a.
 1998-Aug-20 20:00, , , 10 35 06.43, +03 27 49.3,     n.a.,   n.a.,  5.35841893186344,  0.4619752,  112.8288,/T,    0.0454,   0.1181874,  175.32733,  3.4535720,        n.a.     n.a.
 1998-Aug-21 20:00, , , 10 35 03.57, +03 25 04.5,     n.a.,   n.a.,  5.35872693916564,  0.5855572,   99.0007,/T,    0.0487,   0.1185412,  171.79114,  4.3609723,        n.a.     n.a.
 1998-Aug-22 20:00, , , 10 35 01.39, +03 22 16.2,     n.a.,   n.a.,  5.35907270956637,  0.5919864,   85.1536,/T,    0.0493,   0.1197878,  168.18671,  4.3626462,        n.a.     n.a.
 1998-Aug-23 20:00, , , 10 34 59.88, +03 19 23.8,     n.a.,   n.a.,  5.35938796847484,  0.4803498,   71.3291,/T,    0.0469,   0.1218422,  164.79342,  3.4824777,        n.a.     n.a.
 1998-Aug-24 20:00, , , 10 34 59.00, +03 16 27.0,     n.a.,   n.a.,  5.35960599274877,  0.2568999,   57.5770,/T,    0.0417,   0.1244829,  161.84773,  1.8245189,        n.a.     n.a.
 1998-Aug-25 20:00, , , 10 34 58.66, +03 13 25.7,     n.a.,   n.a.,  5.35966565891943, -0.0653239,   43.9894,/T,    0.0342,   0.1274002,  159.51848,  -0.453494,        n.a.     n.a.
 1998-Aug-26 20:00, , , 10 34 58.73, +03 10 20.2,     n.a.,   n.a.,  5.35951515130944, -0.4672989,   30.8036,/T,    0.0250,   0.1302597,  157.90447,  -3.169579,        n.a.     n.a.
 1998-Aug-27 20:00, , , 10 34 59.08, +03 07 10.8,     n.a.,   n.a.,  5.35911509307072, -0.9251917,   18.8970,/T,    0.0152,   0.1327608,  157.04703,  -6.140221,        n.a.     n.a.
 1998-Aug-28 20:00, , , 10 34 59.54, +03 03 58.3,     n.a.,   n.a.,  5.35844091941233, -1.4118033,   12.6491,/T,    0.0094,   0.1346802,  156.94685,  -9.193125,        n.a.     n.a.
 1998-Aug-29 20:00, , , 10 34 59.94, +03 00 43.5,     n.a.,   n.a.,  5.35748435402115, -1.8982131,   18.9086,/L,    0.0151,   0.1358949,  157.57736,  -12.17186,        n.a.     n.a.
 1998-Aug-30 20:00, , , 10 35 00.12, +02 57 27.4,     n.a.,   n.a.,  5.35625390169200, -2.3555243,   30.8126,/L,    0.0249,   0.1363876,  158.89175,  -14.93596,        n.a.     n.a.
 1998-Aug-31 20:00, , , 10 34 59.93, +02 54 11.1,     n.a.,   n.a.,  5.35477432871399, -2.7566066,   43.9895,/L,    0.0343,   0.1362341,  160.82375,  -17.35975,        n.a.     n.a.
 1998-Sep-01 20:00, , , 10 34 59.24, +02 50 55.6,     n.a.,   n.a.,  5.35308516236597, -3.0777343,   57.5631,/L,    0.0419,   0.1355786,  163.28433,  -19.33210,        n.a.     n.a.
 1998-Sep-02 20:00, , , 10 34 57.94, +02 47 42.0,     n.a.,   n.a.,  5.35123829633037, -3.3000266,   71.2955,/L,    0.0473,   0.1345980,  166.15728,  -20.75839,        n.a.     n.a.
 1998-Sep-03 20:00, , , 10 34 55.98, +02 44 31.3,     n.a.,   n.a.,  5.34929484591265, -3.4105951,   85.0933,/L,    0.0499,   0.1334619,  169.29711,  -21.56447,        n.a.     n.a.
 1998-Sep-04 20:00, , , 10 34 53.34, +02 41 24.1,     n.a.,   n.a.,  5.34732143896418, -3.4033381,   98.9041,/L,    0.0494,   0.1322968,  172.53251,  -21.70208,        n.a.     n.a.
 1998-Sep-05 20:00, , , 10 34 50.03, +02 38 21.1,     n.a.,   n.a.,  5.34538616476293, -3.2793250,  112.6819,/L,    0.0464,   0.1311622,  175.67536,  -21.15371,        n.a.     n.a.
 1998-Sep-06 20:00, , , 10 34 46.11, +02 35 22.4,     n.a.,   n.a.,  5.34355442510877, -3.0467467,  126.3630,/L,    0.0408,   0.1300467,  178.53580,  -19.93622,        n.a.     n.a.
 1998-Sep-07 20:00, , , 10 34 41.69, +02 32 28.1,     n.a.,   n.a.,  5.34188494314464, -2.7204250,  139.8173,/L,    0.0331,   0.1288853,  180.93630,  -18.10167,        n.a.     n.a.
 1998-Sep-08 20:00, , , 10 34 36.89, +02 29 38.0,     n.a.,   n.a.,  5.34042617396659, -2.3209155,  152.6796,/L,    0.0241,   0.1275936,  182.72342,  -15.73668,        n.a.     n.a.
 1998-Sep-09 20:00, , , 10 34 31.86, +02 26 51.6,     n.a.,   n.a.,  5.33921333155167, -1.8732713,  163.4746,/L,    0.0158,   0.1261096,  183.77470,  -12.96143,        n.a.     n.a.
 1998-Sep-10 20:00, , , 10 34 26.78, +02 24 08.1,     n.a.,   n.a.,  5.33826624192470, -1.4054673,  166.0334,/T,    0.0133,   0.1244314,  184.00278,  -9.928611,        n.a.     n.a.
 1998-Sep-11 20:00, , , 10 34 21.80, +02 21 26.6,     n.a.,   n.a.,  5.33758812376704, -0.9467282,  157.3668,/T,    0.0196,   0.1226432,  183.36034,  -6.822641,        n.a.     n.a.
 1998-Sep-12 20:00, , , 10 34 17.09, +02 18 46.1,     n.a.,   n.a.,  5.33716539550065, -0.5257093,  145.0121,/T,    0.0286,   0.1209194,  181.84897,  -3.855278,        n.a.     n.a.
 1998-Sep-13 20:00, , , 10 34 12.81, +02 16 05.4,     n.a.,   n.a.,  5.33696852417583, -0.1687154,  131.7331,/T,    0.0370,   0.1195046,  179.53237,  -1.253615,        n.a.     n.a.
 1998-Sep-14 20:00, , , 10 34 09.06, +02 13 23.5,     n.a.,   n.a.,  5.33695384248308,  0.1018700,  118.1356,/T,    0.0437,   0.1186675,  176.54880,  0.7624546,        n.a.     n.a.
 1998-Sep-15 20:00, , , 10 34 05.94, +02 10 39.3,     n.a.,   n.a.,  5.33706623110795,  0.2689675,  104.4088,/T,    0.0479,   0.1186364,  173.11266,  2.0127865,        n.a.     n.a.
 1998-Sep-16 20:00, , , 10 34 03.50, +02 07 51.9,     n.a.,   n.a.,  5.33724249877550,  0.3218613,   90.6358,/T,    0.0495,   0.1195339,  169.49558,  2.3900476,        n.a.     n.a.
 1998-Sep-17 20:00, , , 10 34 01.74, +02 05 00.6,     n.a.,   n.a.,  5.33741525660877,  0.2567863,   76.8689,/T,    0.0484,   0.1213344,  165.98688,  1.8788395,        n.a.     n.a.
 1998-Sep-18 20:00, , , 10 34 00.63, +02 02 04.9,     n.a.,   n.a.,  5.33751701754091,  0.0771713,   63.1613,/T,    0.0443,   0.1238617,  162.84691,  0.5532981,        n.a.     n.a.
 1998-Sep-19 20:00, , , 10 34 00.10, +01 59 04.7,     n.a.,   n.a.,  5.33748430192144, -0.2066045,   49.5952,/T,    0.0377,   0.1268269,  160.27354,  -1.446371,        n.a.     n.a.
 1998-Sep-20 20:00, , , 10 34 00.03, +01 55 59.8,     n.a.,   n.a.,  5.33726149657994, -0.5778349,   36.3552,/T,    0.0292,   0.1298894,  158.39105,  -3.944626,        n.a.     n.a.
 1998-Sep-21 20:00, , , 10 34 00.29, +01 52 50.7,     n.a.,   n.a.,  5.33680421081340, -1.0145489,   24.0086,/T,    0.0196,   0.1327210,  157.25879,  -6.757903,        n.a.     n.a.
 1998-Sep-22 20:00, , , 10 34 00.73, +01 49 38.0,     n.a.,   n.a.,  5.33608195135911, -1.4908336,   14.9766,/T,    0.0115,   0.1350565,  156.88815,  -9.711448,        n.a.     n.a.
 1998-Sep-23 20:00, , , 10 34 01.17, +01 46 22.3,     n.a.,   n.a.,  5.33507997192692, -1.9783723,   16.2932,/L,    0.0127,   0.1367241,  157.25855,  -12.64641,        n.a.     n.a.
 1998-Sep-24 20:00, , , 10 34 01.44, +01 43 04.7,     n.a.,   n.a.,  5.33380014180970, -2.4482106,   26.4521,/L,    0.0215,   0.1376578,  158.32747,  -15.42131,        n.a.     n.a.
 1998-Sep-25 20:00, , , 10 34 01.40, +01 39 46.3,     n.a.,   n.a.,  5.33226082653818, -2.8724702,   39.0702,/L,    0.0311,   0.1378913,  160.03385,  -17.91047,        n.a.     n.a.
 1998-Sep-26 20:00, , , 10 34 00.89, +01 36 28.0,     n.a.,   n.a.,  5.33049578188407, -3.2260191,   52.3908,/L,    0.0394,   0.1375374,  162.29646,  -20.00282,        n.a.     n.a.
 1998-Sep-27 20:00, , , 10 33 59.81, +01 33 11.2,     n.a.,   n.a.,  5.32855209995572, -3.4880307,   65.9771,/L,    0.0457,   0.1367569,  165.00988,  -21.60266,        n.a.     n.a.
 1998-Sep-28 20:00, , , 10 33 58.08, +01 29 56.7,     n.a.,   n.a.,  5.32648735740226, -3.6432049,   79.6760,/L,    0.0494,   0.1357198,  168.04149,  -22.63221,        n.a.     n.a.
 1998-Sep-29 20:00, , , 10 33 55.67, +01 26 45.5,     n.a.,   n.a.,  5.32436612883578, -3.6827439,   93.4126,/L,    0.0501,   0.1345685,  171.23250,  -23.03616,        n.a.     n.a.
 1998-Sep-30 20:00, , , 10 33 52.58, +01 23 38.3,     n.a.,   n.a.,  5.32225605635798, -3.6048762,  107.1322,/L,    0.0482,   0.1333888,  174.40398,  -22.78613,        n.a.     n.a.
 1998-Oct-01 20:00, , , 10 33 48.85, +01 20 35.4,     n.a.,   n.a.,  5.32022373009449, -3.4149931,  120.7717,/L,    0.0436,   0.1321984,  177.36973,  -21.88464,        n.a.     n.a.
 1998-Oct-02 20:00, , , 10 33 44.57, +01 17 37.1,     n.a.,   n.a.,  5.31833063918619, -3.1253000,  134.2204,/L,    0.0367,   0.1309556,  179.94946,  -20.36652,        n.a.     n.a.
 1998-Oct-03 20:00, , , 10 33 39.86, +01 14 43.3,     n.a.,   n.a.,  5.31662940221671, -2.7541353,  147.2083,/L,    0.0282,   0.1295873,  181.98131,  -18.29925,        n.a.     n.a.
 1998-Oct-04 20:00, , , 10 33 34.87, +01 11 53.6,     n.a.,   n.a.,  5.31516055043295, -2.3248018,  158.8372,/L,    0.0196,   0.1280271,  183.33022,  -15.78196,        n.a.     n.a.
 1998-Oct-05 20:00, , , 10 33 29.76, +01 09 07.3,     n.a.,   n.a.,  5.31395005125703, -1.8641791,  165.3667,/L,    0.0142,   0.1262559,  183.89296,  -12.94537,        n.a.     n.a.
 1998-Oct-06 20:00, , , 10 33 24.69, +01 06 23.7,     n.a.,   n.a.,  5.31300771321258, -1.4010528,  160.6549,/T,    0.0174,   0.1243322,  183.60281,  -9.951920,        n.a.     n.a.
 1998-Oct-07 20:00, , , 10 33 19.84, +01 03 41.6,     n.a.,   n.a.,  5.31232658907105, -0.9643563,  149.5406,/T,    0.0256,   0.1224060,  182.43736,  -6.994538,        n.a.     n.a.
 1998-Oct-08 20:00, , , 10 33 15.36, +01 01 00.1,     n.a.,   n.a.,  5.31188342009813, -0.5813656,  136.7125,/T,    0.0342,   0.1207080,  180.43117,  -4.289654,        n.a.     n.a.
 1998-Oct-09 20:00, , , 10 33 11.38, +00 58 17.8,     n.a.,   n.a.,  5.31164006386045, -0.2760653,  123.3369,/T,    0.0416,   0.1195139,  177.69040,  -2.060327,        n.a.     n.a.
 1998-Oct-10 20:00, , , 10 33 08.00, +00 55 33.8,     n.a.,   n.a.,  5.31154584091797, -0.0676645,  109.7442,/T,    0.0468,   0.1190838,  174.40083,  -0.506943,        n.a.     n.a.
 1998-Oct-11 20:00, , , 10 33 05.29, +00 52 47.0,     n.a.,   n.a.,  5.31154065548391,  0.0305910,   96.0640,/T,    0.0494,   0.1195941,  170.81772,  0.2283947,        n.a.     n.a.
 1998-Oct-12 20:00, , , 10 33 03.26, +00 49 56.5,     n.a.,   n.a.,  5.31155866833241,  0.0121692,   82.3669,/T,    0.0495,   0.1210816,  167.23269,  0.0897720,        n.a.     n.a.
 1998-Oct-13 20:00, , , 10 33 01.91, +00 47 01.8,     n.a.,   n.a.,  5.31153231770676, -0.1223400,   68.7123,/T,    0.0465,   0.1234239,  163.92575,  -0.884432,        n.a.     n.a.
 1998-Oct-14 20:00, , , 10 33 01.16, +00 44 02.4,     n.a.,   n.a.,  5.31139642957437, -0.3652962,   55.1774,/T,    0.0409,   0.1263639,  161.12359,  -2.578062,        n.a.     n.a.
 1998-Oct-15 20:00, , , 10 33 00.93, +00 40 58.1,     n.a.,   n.a.,  5.31109218760205, -0.7024609,   41.9126,/T,    0.0331,   0.1295655,  158.97874,  -4.827222,        n.a.     n.a.
 1998-Oct-16 20:00, , , 10 33 01.08, +00 37 49.3,     n.a.,   n.a.,  5.31057068008370, -1.1139278,   29.3145,/T,    0.0239,   0.1326804,  157.57208,  -7.451260,        n.a.     n.a.
 1998-Oct-17 20:00, , , 10 33 01.47, +00 34 36.3,     n.a.,   n.a.,  5.30979586055233, -1.5752883,   18.7993,/T,    0.0150,   0.1354055,  156.92860,  -10.27389,        n.a.     n.a.
 1998-Oct-18 20:00, , , 10 33 01.92, +00 31 19.8,     n.a.,   n.a.,  5.30874671761400, -2.0591490,   15.4663,/L,    0.0119,   0.1375219,  157.03529,  -13.13411,        n.a.     n.a.
 1998-Oct-19 20:00, , , 10 33 02.26, +00 28 00.8,     n.a.,   n.a.,  5.30741853288704, -2.5367749,   22.7298,/L,    0.0184,   0.1389140,  157.85418,  -15.88888,        n.a.     n.a.
 1998-Oct-20 20:00, , , 10 33 02.34, +00 24 40.2,     n.a.,   n.a.,  5.30582315506016, -2.9798018,   34.4275,/L,    0.0278,   0.1395701,  159.32861,  -18.41194,        n.a.     n.a.
 1998-Oct-21 20:00, , , 10 33 02.00, +00 21 19.2,     n.a.,   n.a.,  5.30398828810404, -3.3619858,   47.3717,/L,    0.0367,   0.1395666,  161.38369,  -20.59227,        n.a.     n.a.
 1998-Oct-22 20:00, , , 10 33 01.13, +00 17 59.0,     n.a.,   n.a.,  5.30195580049165, -3.6607632,   60.7576,/L,    0.0438,   0.1390414,  163.92322,  -22.33352,        n.a.     n.a.
 1998-Oct-23 20:00, , , 10 32 59.62, +00 14 40.7,     n.a.,   n.a.,  5.29977918912789, -3.8586304,   74.3288,/L,    0.0485,   0.1381581,  166.82626,  -23.55554,        n.a.     n.a.
 1998-Oct-24 20:00, , , 10 32 57.44, +00 11 25.3,     n.a.,   n.a.,  5.29752034384324, -3.9441903,   87.9738,/L,    0.0506,   0.1370681,  169.94625,  -24.19759,        n.a.     n.a.
 1998-Oct-25 20:00, , , 10 32 54.57, +00 08 13.5,     n.a.,   n.a.,  5.29524578152438, -3.9128869,  101.6240,/L,    0.0496,   0.1358790,  173.11528,  -24.22278,        n.a.     n.a.
 1998-Oct-26 20:00, , , 10 32 51.03, +00 05 06.1,     n.a.,   n.a.,  5.29302259909934, -3.7672811,  115.2129,/L,    0.0460,   0.1346361,  176.15270,  -23.62152,        n.a.     n.a.
 1998-Oct-27 20:00, , , 10 32 46.91, +00 02 03.4,     n.a.,   n.a.,  5.29091439275267, -3.5168859,  128.6417,/L,    0.0401,   0.1333232,  178.87860,  -22.41386,        n.a.     n.a.
 1998-Oct-28 20:00, , , 10 32 42.31, -00 00 54.7,     n.a.,   n.a.,  5.28897736885193, -3.1776381,  141.7006,/L,    0.0322,   0.1318827,  181.12557,  -20.65019,        n.a.     n.a.
 1998-Oct-29 20:00, , , 10 32 37.36, -00 03 48.2,     n.a.,   n.a.,  5.28725690518037, -2.7709102,  153.7933,/L,    0.0236,   0.1302501,  182.74834,  -18.41074,        n.a.     n.a.
 1998-Oct-30 20:00, , , 10 32 32.23, -00 06 37.8,     n.a.,   n.a.,  5.28578477891422, -2.3221885,  162.7211,/L,    0.0166,   0.1283937,  183.62982,  -15.80534,        n.a.     n.a.
 1998-Oct-31 20:00, , , 10 32 27.09, -00 09 24.3,     n.a.,   n.a.,  5.28457722012625, -1.8595440,  162.6062,/T,    0.0162,   0.1263490,  183.68595,  -12.97437,        n.a.     n.a.
 1998-Nov-01 20:00, , , 10 32 22.10, -00 12 08.4,     n.a.,   n.a.,  5.28363391832874, -1.4118896,  153.5701,/T,    0.0228,   0.1242402,  182.87251,  -10.08924,        n.a.     n.a.
 1998-Nov-02 20:00, , , 10 32 17.43, -00 14 51.5,     n.a.,   n.a.,  5.28293805417671, -1.0071863,  141.4548,/T,    0.0314,   0.1222793,  181.19668,  -7.349579,        n.a.     n.a.
 1998-Nov-03 20:00, , , 10 32 13.22, -00 17 34.6,     n.a.,   n.a.,  5.28245734125468, -0.6707580,  128.3997,/T,    0.0393,   0.1207400,  178.73256,  -4.972269,        n.a.     n.a.
 1998-Nov-04 20:00, , , 10 32 09.58, -00 20 18.9,     n.a.,   n.a.,  5.28214601179911, -0.4237257,  114.9876,/T,    0.0454,   0.1199055,  175.63393,  -3.167761,        n.a.     n.a.
 1998-Nov-05 20:00, , , 10 32 06.59, -00 23 05.5,     n.a.,   n.a.,  5.28194763531023, -0.2817071,  101.4258,/T,    0.0490,   0.1199995,  172.13286,  -2.105598,        n.a.     n.a.
 1998-Nov-06 20:00, , , 10 32 04.29, -00 25 55.5,     n.a.,   n.a.,  5.28179857651262, -0.2539062,   87.8145,/T,    0.0502,   0.1211213,  168.51500,  -1.880464,        n.a.     n.a.
 1998-Nov-07 20:00, , , 10 32 02.68, -00 28 49.6,     n.a.,   n.a.,  5.28163188367835, -0.3425491,   74.2240,/T,    0.0483,   0.1232094,  165.07388,  -2.493432,        n.a.     n.a.
 1998-Nov-08 20:00, , , 10 32 01.71, -00 31 48.4,     n.a.,   n.a.,  5.28138136919876, -0.5427807,   60.7307,/T,    0.0437,   0.1260492,  162.06314,  -3.858779,        n.a.     n.a.
 1998-Nov-09 20:00, , , 10 32 01.29, -00 34 52.1,     n.a.,   n.a.,  5.28098563599227, -0.8429540,   47.4628,/T,    0.0368,   0.1293203,  159.66540,  -5.830352,        n.a.     n.a.
 1998-Nov-10 20:00, , , 10 32 01.30, -00 38 00.8,     n.a.,   n.a.,  5.28039179889707, -1.2253934,   34.7151,/T,    0.0282,   0.1326630,  157.98662,  -8.234404,        n.a.     n.a.
 1998-Nov-11 20:00, , , 10 32 01.61, -00 41 14.0,     n.a.,   n.a.,  5.27955867670288, -1.6674522,   23.3843,/T,    0.0191,   0.1357422,  157.06870,  -10.89531,        n.a.     n.a.
 1998-Nov-12 20:00, , , 10 32 02.05, -00 44 31.3,     n.a.,   n.a.,  5.27845927416742, -2.1429030,   16.6859,/T,    0.0130,   0.1382942,  156.90833,  -13.65029,        n.a.     n.a.
 1998-Nov-13 20:00, , , 10 32 02.44, -00 47 51.8,     n.a.,   n.a.,  5.27708240651951, -2.6234988,   20.0009,/L,    0.0160,   0.1401538,  157.47289,  -16.35443,        n.a.     n.a.
 1998-Nov-14 20:00, , , 10 32 02.62, -00 51 14.5,     n.a.,   n.a.,  5.27543336637130, -3.0807178,   30.1880,/L,    0.0246,   0.1412611,  158.70979,  -18.88067,        n.a.     n.a.
 1998-Nov-15 20:00, , , 10 32 02.44, -00 54 38.2,     n.a.,   n.a.,  5.27353359101616, -3.4874565,   42.5603,/L,    0.0337,   0.1416522,  160.54929,  -21.11770,        n.a.     n.a.
 1998-Nov-16 20:00, , , 10 32 01.75, -00 58 01.8,     n.a.,   n.a.,  5.27141936070353, -3.8196786,   55.6655,/L,    0.0416,   0.1414360,  162.90284,  -22.96874,        n.a.     n.a.
 1998-Nov-17 20:00, , , 10 32 00.46, -01 01 24.1,     n.a.,   n.a.,  5.26913960365569, -4.0578469,   69.0690,/L,    0.0473,   0.1407625,  165.65977,  -24.35189,        n.a.     n.a.
 1998-Nov-18 20:00, , , 10 31 58.50, -01 04 44.0,     n.a.,   n.a.,  5.26675292871930, -4.1881451,   82.5996,/L,    0.0504,   0.1397853,  168.68539,  -25.20260,        n.a.     n.a.
 1998-Nov-19 20:00, , , 10 31 55.85, -01 08 00.4,     n.a.,   n.a.,  5.26432406599314, -4.2033026,   96.1654,/L,    0.0505,   0.1386283,  171.82291,  -25.47711,        n.a.     n.a.
 1998-Nov-20 20:00, , , 10 31 52.51, -01 11 12.7,     n.a.,   n.a.,  5.26191993173929, -4.1030599,  109.6925,/L,    0.0481,   0.1373616,  174.89958,  -25.15592,        n.a.     n.a.
 1998-Nov-21 20:00, , , 10 31 48.55, -01 14 20.4,     n.a.,   n.a.,  5.25960555746434, -3.8941741,  123.0883,/L,    0.0431,   0.1359950,  177.73840,  -24.24648,        n.a.     n.a.
 1998-Nov-22 20:00, , , 10 31 44.06, -01 17 23.1,     n.a.,   n.a.,  5.25744012128589, -3.5900535,  136.1817,/L,    0.0360,   0.1344903,  180.16922,  -22.78425,        n.a.     n.a.
 1998-Nov-23 20:00, , , 10 31 39.18, -01 20 21.1,     n.a.,   n.a.,  5.25547332928758, -3.2099243,  148.5490,/L,    0.0277,   0.1327899,  182.03907,  -20.83252,        n.a.     n.a.
 1998-Nov-24 20:00, , , 10 31 34.05, -01 23 14.7,     n.a.,   n.a.,  5.25374237611905, -2.7776639,  158.8369,/L,    0.0199,   0.1308550,  183.21926,  -18.48229,        n.a.     n.a.
